,mouse,area,session,win,Hit,FA,DP
1039,VE088,wM2,1,Pre,0.75,0.3333333333333333,1.1052170494915394
1040,VE088,wM2,2,Response,0.0,0.0,
1041,VE088,wM2,2,Post,0.5,0.4,0.2533471031357998
1042,VE088,wM2,2,Control,0.56,0.16455696202531644,1.1268694134003403
1043,VE088,wM2,2,Stim,0.5,0.2727272727272727,0.6045853465832371
1044,VE088,wM2,2,Pre,1.0,0.25,inf
1045,VE088,wM2,3,Response,0.6,0.0,inf
1046,VE088,wM2,3,Post,0.5,0.0,inf
1047,VE088,wM2,3,Control,0.6666666666666666,0.022222222222222223,2.4406020714908427
1048,VE088,wM2,3,Stim,0.7,0.09090909090909091,1.8595782488269774
1049,VE088,wM2,3,Pre,0.7,0.16666666666666666,1.491822078809742
1050,VE088,ALM,1,Response,0.6,0.0,inf
1051,VE088,ALM,1,Post,0.0,0.4,-inf
1052,VE088,ALM,1,Control,0.7297297297297297,0.0975609756097561,1.9075707807972817
1053,VE088,ALM,1,Stim,0.6666666666666666,0.25,1.1052170494915392
1054,VE088,ALM,1,Pre,0.3333333333333333,0.25,0.2437624509006242
1055,VE088,ALM,2,Response,0.0,0.0,
1056,VE088,ALM,2,Post,0.2857142857142857,0.3333333333333333,-0.1352215226374055
1057,VE088,ALM,2,Control,0.7058823529411765,0.12727272727272726,1.6807732610650792
1058,VE088,ALM,2,Stim,0.6,0.1111111111111111,1.4739874519831497
1059,VE088,ALM,2,Pre,0.6,0.8333333333333334,-0.7140744629659016
1060,VE088,ALM,3,Response,0.0,0.14285714285714285,-inf
1061,VE088,ALM,3,Post,0.0,0.0,
1062,VE088,ALM,3,Control,0.7111111111111111,0.14,1.6369529618821672
1063,VE088,ALM,3,Stim,0.8,0.14285714285714285,1.9091917574510564
1064,VE088,ALM,3,Pre,0.7142857142857143,0.5,0.5659488219328631
1065,VE088,ALM,4,Response,0.2222222222222222,0.0,inf
1066,VE088,ALM,4,Post,0.1111111111111111,0.0,inf
1067,VE088,ALM,4,Control,0.7741935483870968,0.07575757575757576,2.186928953944549
1068,VE088,ALM,4,Stim,0.875,0.0,inf
1069,VE088,ALM,4,Pre,0.7777777777777778,0.1111111111111111,1.985350022633737
1070,VE088,tjM1,1,Response,0.16666666666666666,0.0,inf
1071,VE088,tjM1,1,Post,0.625,0.125,1.4689887443403835
1072,VE088,tjM1,1,Control,0.7241379310344828,0.11842105263157894,1.7780953775241635
1073,VE088,tjM1,1,Stim,0.6666666666666666,0.2222222222222222,1.1954369730818446
1074,VE088,tjM1,1,Pre,0.7142857142857143,0.1,1.8475003874774636
1075,VE088,tjM1,2,Response,0.0,0.0,
1076,VE088,tjM1,2,Post,0.25,0.0,inf
1077,VE088,tjM1,2,Control,0.5588235294117647,0.15,1.1844204992196286
1078,VE088,tjM1,2,Stim,0.25,0.4,-0.42114264706028204
1079,VE088,tjM1,2,Pre,0.5,0.0,inf
1080,VE088,tjM1,3,Response,0.6666666666666666,0.0,inf
1081,VE088,tjM1,3,Post,0.7142857142857143,0.5714285714285714,0.38593645214015815
1082,VE088,tjM1,3,Control,0.7692307692307693,0.2692307692307692,1.3514570219721032
1083,VE088,tjM1,3,Stim,0.8333333333333334,0.14285714285714285,2.034992089979843
1084,VE088,tjM1,3,Pre,0.8333333333333334,0.42857142857142855,1.1474339358944066
1085,VE088,tjM1,4,Response,0.16666666666666666,0.0,inf
1086,VE088,tjM1,4,Post,0.6666666666666666,0.08333333333333333,1.813721426396096
1087,VE088,tjM1,4,Control,0.8105263157894737,0.10416666666666667,2.1379990208592172
1088,VE088,tjM1,4,Stim,0.8181818181818182,0.3333333333333333,1.3391851678328432
1089,VE088,tjM1,4,Pre,0.5454545454545454,0.09090909090909091,1.449363030440365
1090,VE090,wS1,1,Response,0.8,0.0,inf
1091,VE090,wS1,1,Post,0.5833333333333334,0.08333333333333333,1.5934225213485633
1092,VE090,wS1,1,Control,0.8260869565217391,0.11702127659574468,2.128824083992954
1093,VE090,wS1,1,Stim,0.45454545454545453,0.3333333333333333,0.31654200497402923
1094,VE090,wS1,1,Pre,0.75,0.08333333333333333,2.05748387729672
1095,VE090,wS1,2,Response,0.4166666666666667,0.16666666666666666,0.7569931718537767
1096,VE090,wS1,2,Post,0.9230769230769231,0.25,2.1005666224689294
1097,VE090,wS1,2,Control,0.9294117647058824,0.32989690721649484,1.9116219134216648
1098,VE090,wS1,2,Stim,0.38461538461538464,0.5833333333333334,-0.5038096263691182
1099,VE090,wS1,2,Pre,0.8181818181818182,0.5,0.9084578685373855
1100,VE090,wS1,3,Response,0.75,0.2,1.5161109837689961
1101,VE090,wS1,3,Post,0.75,0.2,1.5161109837689961
1102,VE090,wS1,3,Control,0.7515527950310559,0.1875,1.5665308354550969
1103,VE090,wS1,3,Stim,0.3684210526315789,0.1,0.9455134251727775
1104,VE090,wS1,3,Pre,0.6190476190476191,0.23809523809523808,1.0154234804456956
1105,VE090,wS2,1,Response,0.5789473684210527,0.0,inf
1106,VE090,wS2,1,Post,0.4375,0.0,inf
1107,VE090,wS2,1,Control,0.7205882352941176,0.14705882352941177,1.633721255023445
1108,VE090,wS2,1,Stim,0.35294117647058826,0.29411764705882354,0.164003141300534
1109,VE090,wS2,1,Pre,0.6875,0.13333333333333333,1.599548027751455
1110,VE090,wS2,2,Response,0.7272727272727273,0.08333333333333333,1.9875794736838757
1111,VE090,wS2,2,Post,0.5454545454545454,0.16666666666666666,1.0816068604231297
1112,VE090,wS2,2,Control,0.7555555555555555,0.2087912087912088,1.502699765592344
1113,VE090,wS2,2,Stim,0.09090909090909091,0.3333333333333333,-0.9044504368234791
1114,VE090,wS2,2,Pre,0.8181818181818182,0.2727272727272727,1.5130432151206228
1115,VE090,wS2,3,Response,0.875,0.1111111111111111,2.370989729223358
1116,VE090,wS2,3,Post,0.6666666666666666,0.0,inf
1117,VE090,wS2,3,Control,0.7916666666666666,0.11940298507462686,1.9901943136443632
1118,VE090,wS2,3,Stim,0.125,0.0,inf
1119,VE090,wS2,3,Pre,0.6666666666666666,0.1111111111111111,1.6513676481428072
1120,VE090,wM1,1,Response,0.8823529411764706,0.2777777777777778,1.7762872306055963
1121,VE090,wM1,1,Post,0.5,0.05555555555555555,1.5932188180230507
1122,VE090,wM1,1,Control,0.8085106382978723,0.014285714285714285,3.061770801239274
1123,VE090,wM1,1,Stim,0.3333333333333333,0.058823529411764705,1.1339991720663412
1124,VE090,wM1,1,Pre,0.9444444444444444,0.05555555555555555,3.186437636046101
1125,VE090,wM1,2,Response,0.9230769230769231,0.3333333333333333,1.8568041715683052
1126,VE090,wM1,2,Post,0.75,0.23076923076923078,1.4108056675722114
1127,VE090,wM1,2,Control,0.7941176470588235,0.10784313725490197,2.058872423879488
1128,VE090,wM1,2,Stim,0.6666666666666666,0.14285714285714285,1.4982978231735993
1129,VE090,wM1,2,Pre,0.8333333333333334,0.08333333333333333,2.35041569320234
1130,VE090,wM1,3,Response,0.8333333333333334,0.7142857142857143,0.40147274416883827
1131,VE090,wM1,3,Post,1.0,0.46153846153846156,inf
1132,VE090,wM1,3,Control,0.875,0.21818181818181817,1.9286978027608523
1133,VE090,wM1,3,Stim,0.6428571428571429,0.21428571428571427,1.1577449645439444
1134,VE090,wM1,3,Pre,0.7272727272727273,0.35714285714285715,0.9706917033838067
1135,VE090,Aud,1,Response,0.5625,0.058823529411764705,1.7220371559719694
1136,VE090,Aud,1,Post,0.7222222222222222,0.05555555555555555,2.1826746158728287
1137,VE090,Aud,1,Control,0.7894736842105263,0.3381294964028777,1.2221698563910572
1138,VE090,Aud,1,Stim,0.4117647058823529,0.2777777777777778,0.3664479669094115
1139,VE090,Aud,1,Pre,0.8666666666666667,0.3333333333333333,1.5414989159322434
1140,VE090,Aud,2,Response,0.5555555555555556,0.1111111111111111,1.360350647729212
1141,VE090,Aud,2,Post,0.875,0.14285714285714285,2.21791990425415
1142,VE090,Aud,2,Control,0.8709677419354839,0.26666666666666666,1.753903331455246
1143,VE090,Aud,2,Stim,0.25,0.375,-0.3558503862317066
1144,VE090,Aud,2,Pre,0.8571428571428571,0.25,1.7420602740742233
1145,VE090,Aud,3,Response,0.7857142857142857,0.14285714285714285,1.8592091316215167
1146,VE090,Aud,3,Post,0.8571428571428571,0.2857142857142857,1.6335193458110044
1147,VE090,Aud,3,Control,0.8288288288288288,0.1565217391304348,1.9584037315668796
1148,VE090,Aud,3,Stim,0.4666666666666667,0.2,0.7579694996657852
1149,VE090,Aud,3,Pre,0.75,0.26666666666666666,1.2974154734061696
1150,VE090,Vis,1,Response,0.47619047619047616,0.1,1.2218344657592777
1151,VE090,Vis,1,Post,0.6363636363636364,0.0,inf
1152,VE090,Vis,1,Control,0.7398843930635838,0.005847953216374269,3.1641778811247194
1153,VE090,Vis,1,Stim,0.7142857142857143,0.0,inf
1154,VE090,Vis,1,Pre,0.5909090909090909,0.0,inf
1155,VE090,Vis,2,Response,0.7,0.0,inf
1156,VE090,Vis,2,Post,0.8,0.0,inf
1157,VE090,Vis,2,Control,0.7894736842105263,0.02564102564102564,2.753708377300188
1158,VE090,Vis,2,Stim,0.6666666666666666,0.3333333333333333,0.861454598590915
1159,VE090,Vis,2,Pre,0.6666666666666666,0.2,1.2723485328683717
1160,VE090,Vis,3,Response,0.6470588235294118,0.05263157894736842,1.9972482024668239
1161,VE090,Vis,3,Post,0.8333333333333334,0.10526315789473684,2.2195410863669207
1162,VE090,Vis,3,Control,0.753731343283582,0.14666666666666667,1.7371160763077071
1163,VE090,Vis,3,Stim,0.7894736842105263,0.16666666666666666,1.7720179464620016
1164,VE090,Vis,3,Pre,0.5,0.1111111111111111,1.2206403488473498
1165,VE090,PPC,1,Response,0.8571428571428571,0.07142857142857142,2.5328043165636642
1166,VE090,PPC,1,Post,0.7142857142857143,0.13333333333333333,1.6767204385696486
1167,VE090,PPC,1,Control,0.7522123893805309,0.1282051282051282,1.816384913637894
1168,VE090,PPC,1,Stim,0.7857142857142857,0.0,inf
1169,VE090,PPC,1,Pre,0.8571428571428571,0.07142857142857142,2.5328043165636642
1170,VE090,PPC,2,Response,1.0,0.2727272727272727,inf
1171,VE090,PPC,2,Post,0.5454545454545454,0.0,inf
1172,VE090,PPC,2,Control,0.8,0.07777777777777778,2.261800302843883
1173,VE090,PPC,2,Stim,0.5833333333333334,0.0,inf
1174,VE090,PPC,2,Pre,0.6666666666666666,0.15384615384615385,1.450803532081659
1175,VE090,PPC,3,Response,0.7272727272727273,0.35714285714285715,0.9706917033838067
1176,VE090,PPC,3,Post,1.0,0.45454545454545453,inf
1177,VE090,PPC,3,Control,0.7586206896551724,0.19387755102040816,1.5655682487889975
1178,VE090,PPC,3,Stim,0.8,0.3076923076923077,1.3440234569462697
1179,VE090,PPC,3,Pre,0.8333333333333334,0.45454545454545453,1.0816068604231297
1180,VE090,dCA1,1,Response,0.6363636363636364,0.0,inf
1181,VE090,dCA1,1,Post,0.9166666666666666,0.3333333333333333,1.813721426396096
1182,VE090,dCA1,1,Control,0.8979591836734694,0.10576923076923077,2.5193546570332357
1183,VE090,dCA1,1,Stim,0.5833333333333334,0.2,1.052049627820839
1184,VE090,dCA1,1,Pre,0.75,0.0,inf
1185,VE090,mPFC,1,Response,0.4666666666666667,0.058823529411764705,1.4810747374546698
1186,VE090,mPFC,1,Post,0.5,0.4,0.2533471031357998
1187,VE090,mPFC,1,Control,0.8015267175572519,0.08527131782945736,2.2175494191401244
1188,VE090,mPFC,1,Stim,0.4666666666666667,0.23529411764705882,0.6378705500752142
1189,VE090,mPFC,1,Pre,0.4375,0.058823529411764705,1.4074157867516282
1190,VE090,wM2,1,Response,0.9545454545454546,0.38095238095238093,1.9936020776411054
1191,VE090,wM2,1,Post,0.7272727272727273,0.4090909090909091,0.8344694641624693
1192,VE090,wM2,1,Control,0.8342857142857143,0.05084745762711865,2.607932064155178
1193,VE090,wM2,1,Stim,0.5238095238095238,0.047619047619047616,1.7281082937324024
1194,VE090,wM2,1,Pre,0.7727272727272727,0.0,inf
1195,VE090,wM2,2,Response,0.45454545454545453,0.2222222222222222,0.6505243794649588
1196,VE090,wM2,2,Post,0.7777777777777778,0.18181818181818182,1.6731675423237724
1197,VE090,wM2,2,Control,0.7530864197530864,0.09302325581395349,2.006599783251409
1198,VE090,wM2,2,Stim,0.45454545454545453,0.2727272727272727,0.49040005226180877
1199,VE090,wM2,2,Pre,0.75,0.18181818181818182,1.582947618733467
1200,VE090,wM2,3,Response,0.6,0.13333333333333333,1.3641187197725855
1201,VE090,wM2,3,Post,0.6428571428571429,0.26666666666666666,0.9890320800106576
1202,VE090,wM2,3,Control,0.7631578947368421,0.017094017094017096,2.8343444201875045
1203,VE090,wM2,3,Stim,0.4666666666666667,0.07142857142857142,1.3815820587783938
1204,VE090,wM2,3,Pre,0.42857142857142855,0.06666666666666667,1.3210735762513197
1205,VE090,ALM,1,Response,0.2222222222222222,0.0,inf
1206,VE090,ALM,1,Post,0.2,0.0,inf
1207,VE090,ALM,1,Control,0.72,0.09859154929577464,1.8724601529876228
1208,VE090,ALM,1,Stim,0.4444444444444444,0.0,inf
1209,VE090,ALM,1,Pre,0.75,0.1,1.9560413157406824
1210,VE090,ALM,2,Response,0.2222222222222222,0.0,inf
1211,VE090,ALM,2,Post,0.2,0.0,inf
1212,VE090,ALM,2,Control,0.72,0.09859154929577464,1.8724601529876228
1213,VE090,ALM,2,Stim,0.4444444444444444,0.0,inf
1214,VE090,ALM,2,Pre,0.75,0.1,1.9560413157406824
1215,VE090,ALM,3,Response,0.3333333333333333,0.1,0.850824266249143
1216,VE090,ALM,3,Post,0.8333333333333334,0.7272727272727273,0.36283621951846423
1217,VE090,ALM,3,Control,0.8202247191011236,0.2823529411764706,1.492087639496967
1218,VE090,ALM,3,Stim,0.7,0.5454545454545454,0.4102152183866124
1219,VE090,ALM,3,Pre,0.9,0.09090909090909091,2.616729301663537
1220,VE090,ALM,4,Response,0.3,0.0,inf
1221,VE090,ALM,4,Post,0.6666666666666666,0.3333333333333333,0.861454598590915
1222,VE090,ALM,4,Control,0.8390804597701149,0.044444444444444446,2.6919738574237164
1223,VE090,ALM,4,Stim,0.25,0.1,0.6070618153485188
1224,VE090,ALM,4,Pre,0.6363636363636364,0.09090909090909091,1.6839334316359815
1225,VE090,tjM1,1,Response,0.28,0.0,inf
1226,VE090,tjM1,1,Post,0.6521739130434783,0.041666666666666664,2.122860654311717
1227,VE090,tjM1,1,Control,0.7473684210526316,0.0,inf
1228,VE090,tjM1,1,Stim,0.391304347826087,0.043478260869565216,1.4357542434017687
1229,VE090,tjM1,1,Pre,0.56,0.125,1.3013185958727858
1230,VE090,tjM1,2,Response,0.5833333333333334,0.0,inf
1231,VE090,tjM1,2,Post,0.6363636363636364,0.25,1.0232454457131266
1232,VE090,tjM1,2,Control,0.6129032258064516,0.03333333333333333,2.1208085527389535
1233,VE090,tjM1,2,Stim,0.5,0.09090909090909091,1.3351777361189368
1234,VE090,tjM1,2,Pre,0.6363636363636364,0.09090909090909091,1.6839334316359815
1235,VE090,tjM1,3,Response,0.36363636363636365,0.23076923076923078,0.38756022185908484
1236,VE090,tjM1,3,Post,0.6666666666666666,0.38461538461538464,0.7241085314166508
1237,VE090,tjM1,3,Control,0.7717391304347826,0.1368421052631579,1.839204067375757
1238,VE090,tjM1,3,Stim,0.18181818181818182,0.5,-0.9084578685373852
1239,VE090,tjM1,3,Pre,0.5454545454545454,0.18181818181818182,1.0226431628588135
1240,VE091,wS1,1,Response,0.5714285714285714,0.0625,1.7141329141452515
1241,VE091,wS1,1,Post,0.5,0.05555555555555555,1.5932188180230507
1242,VE091,wS1,1,Control,0.6335877862595419,0.0472972972972973,2.0130145739072596
1243,VE091,wS1,1,Stim,0.10526315789473684,0.05263157894736842,0.36773673837305054
1244,VE091,wS1,1,Pre,0.1875,0.058823529411764705,0.6775799123429226
1245,VE091,wS1,2,Response,0.6666666666666666,0.0,inf
1246,VE091,wS1,2,Post,0.6666666666666666,0.0,inf
1247,VE091,wS1,2,Control,0.6779661016949152,0.0,inf
1248,VE091,wS1,2,Stim,0.25,0.0,inf
1249,VE091,wS1,2,Pre,0.0,0.16666666666666666,-inf
1250,VE091,wS1,3,Response,0.8571428571428571,0.1111111111111111,2.2882108727254913
1251,VE091,wS1,3,Post,0.75,0.0,inf
1252,VE091,wS1,3,Control,0.864406779661017,0.06060606060606061,2.650040320195671
1253,VE091,wS1,3,Stim,0.42857142857142855,0.125,0.9703370105833032
1254,VE091,wS1,3,Pre,0.7142857142857143,0.0,inf
1255,VE091,wS2,1,Response,0.8125,0.09523809523809523,2.1963182758046536
1256,VE091,wS2,1,Post,0.625,0.05555555555555555,1.9118581819874259
1257,VE091,wS2,1,Control,0.6956521739130435,0.03225806451612903,2.360532502372738
1258,VE091,wS2,1,Stim,0.05263157894736842,0.0,inf
1259,VE091,wS2,1,Pre,0.4,0.0,inf
1260,VE091,wS2,2,Response,0.6666666666666666,0.14285714285714285,1.4982978231735993
1261,VE091,wS2,2,Post,0.7142857142857143,0.0,inf
1262,VE091,wS2,2,Control,0.8113207547169812,0.07692307692307693,2.308850687790166
1263,VE091,wS2,2,Stim,0.0,0.0,
1264,VE091,wS2,2,Pre,0.2857142857142857,0.0,inf
1265,VE091,wS2,3,Response,1.0,0.14285714285714285,inf
1266,VE091,wS2,3,Post,0.875,0.0,inf
1267,VE091,wS2,3,Control,0.8983050847457628,0.05084745762711865,2.9086446143576072
1268,VE091,wS2,3,Stim,0.2857142857142857,0.0,inf
1269,VE091,wS2,3,Pre,0.5,0.0,inf
1270,VE091,wM1,1,Response,0.5833333333333334,0.16666666666666666,1.1778499603496262
1271,VE091,wM1,1,Post,0.6923076923076923,0.6666666666666666,0.07167492407789794
1272,VE091,wM1,1,Control,0.8,0.32978723404255317,1.2821219851168726
1273,VE091,wM1,1,Stim,0.5,0.5,0.0
1274,VE091,wM1,1,Pre,0.3333333333333333,0.3333333333333333,0.0
1275,VE091,wM1,2,Response,1.0,0.625,inf
1276,VE091,wM1,2,Post,1.0,0.6666666666666666,inf
1277,VE091,wM1,2,Control,0.7777777777777778,0.19402985074626866,1.6278511220764345
1278,VE091,wM1,2,Stim,0.25,0.2857142857142857,-0.1085409282632187
1279,VE091,wM1,2,Pre,0.5,0.2222222222222222,0.7647096737863872
1280,VE091,wM1,3,Response,0.75,0.25,1.3489795003921636
1281,VE091,wM1,3,Post,0.75,0.4666666666666667,0.7581414841032109
1282,VE091,wM1,3,Control,0.7906976744186046,0.18811881188118812,1.6936942454116388
1283,VE091,wM1,3,Stim,0.7142857142857143,0.6,0.31260171879706333
1284,VE091,wM1,3,Pre,0.5714285714285714,0.45454545454545453,0.29419766411413334
1285,VE091,Aud,1,Response,0.7777777777777778,0.1111111111111111,1.985350022633737
1286,VE091,Aud,1,Post,0.5555555555555556,0.0,inf
1287,VE091,Aud,1,Control,0.6081081081081081,0.013513513513513514,2.4855187289453644
1288,VE091,Aud,1,Stim,0.2222222222222222,0.1,0.5168418917582134
1289,VE091,Aud,1,Pre,0.6,0.0,inf
1290,VE091,Aud,2,Response,0.5,0.0,inf
1291,VE091,Aud,2,Post,0.7857142857142857,0.0,inf
1292,VE091,Aud,2,Control,0.79,0.06862745098039216,2.292512816348697
1293,VE091,Aud,2,Stim,0.38461538461538464,0.0,inf
1294,VE091,Aud,2,Pre,0.6363636363636364,0.23076923076923078,1.0850716128931743
1295,VE091,Vis,1,Response,0.7142857142857143,0.14285714285714285,1.6335193458110049
1296,VE091,Vis,1,Post,0.625,0.3333333333333333,0.7493666632598328
1297,VE091,Vis,1,Control,0.7678571428571429,0.3076923076923077,1.234210307232973
1298,VE091,Vis,1,Stim,0.5,0.16666666666666666,0.9674215661017014
1299,VE091,Vis,1,Pre,0.5714285714285714,0.16666666666666666,1.1474339358944063
1300,VE091,Vis,2,Response,0.7142857142857143,0.3,1.090349334640904
1301,VE091,Vis,2,Post,0.7777777777777778,0.3,1.289110186494428
1302,VE091,Vis,2,Control,0.7101449275362319,0.0963855421686747,1.8562333233731572
1303,VE091,Vis,2,Stim,0.375,0.2,0.5229818696085391
1304,VE091,Vis,2,Pre,0.6666666666666666,0.2,1.2723485328683717
1305,VE091,Vis,3,Response,0.8333333333333334,0.2857142857142857,1.5333703880345646
1306,VE091,Vis,3,Post,0.7142857142857143,0.3333333333333333,0.9966761212283207
1307,VE091,Vis,3,Control,0.7727272727272727,0.21818181818181817,1.5262070171481463
1308,VE091,Vis,3,Stim,0.2857142857142857,0.14285714285714285,0.5016217019452788
1309,VE091,Vis,3,Pre,0.6666666666666666,0.3333333333333333,0.861454598590915
1310,VE091,PPC,1,Response,0.625,0.21428571428571427,1.1102779717077498
1311,VE091,PPC,1,Post,0.875,0.38461538461538464,1.4437306124972016
1312,VE091,PPC,1,Control,0.7215189873417721,0.010416666666666666,2.898351229480274
1313,VE091,PPC,1,Stim,0.3076923076923077,0.09090909090909091,0.8327755127455814
1314,VE091,PPC,1,Pre,0.6,0.2727272727272727,0.8579324497190369
1315,VE091,PPC,2,Response,0.75,0.23076923076923078,1.4108056675722114
1316,VE091,PPC,2,Post,0.7777777777777778,0.21428571428571427,1.556348281529762
1317,VE091,PPC,2,Control,0.7,0.11009174311926606,1.7504408756434893
1318,VE091,PPC,2,Stim,1.0,0.07142857142857142,inf
1319,VE091,PPC,2,Pre,0.45454545454545453,0.0,inf
1320,VE091,PPC,3,Response,1.0,0.0,inf
1321,VE091,PPC,3,Post,1.0,0.0,inf
1322,VE091,PPC,3,Control,0.92,0.0,inf
1323,VE091,PPC,3,Stim,0.3333333333333333,0.0,inf
1324,VE091,PPC,3,Pre,0.5,0.0,inf
1325,VE091,dCA1,1,Response,0.7,0.0,inf
1326,VE091,dCA1,1,Post,1.0,0.2222222222222222,inf
1327,VE091,dCA1,1,Control,0.88,0.028169014084507043,3.083398473954561
1328,VE091,dCA1,1,Stim,0.4,0.0,inf
1329,VE091,dCA1,1,Pre,0.42857142857142855,0.1,1.1015391957518954
1330,VE091,mPFC,1,Response,0.9230769230769231,0.0,inf
1331,VE091,mPFC,1,Post,0.25,0.2727272727272727,-0.06990440361284467
1332,VE091,mPFC,1,Control,0.898876404494382,0.0425531914893617,2.9969718627553172
1333,VE091,mPFC,1,Stim,0.5454545454545454,0.3076923076923077,0.6165875176947836
1334,VE091,mPFC,1,Pre,0.75,0.0,inf
1335,VE091,wM2,1,Response,0.15384615384615385,0.07692307692307693,0.4060006394866458
1336,VE091,wM2,1,Post,0.3333333333333333,0.21428571428571427,0.3609113084479171
1337,VE091,wM2,1,Control,0.6,0.01680672268907563,2.3780256423900203
1338,VE091,wM2,1,Stim,0.21428571428571427,0.07692307692307693,0.6344382645294727
1339,VE091,wM2,1,Pre,0.45454545454545453,0.0,inf
1340,VE091,wM2,2,Response,0.6,0.14285714285714285,1.3209176270139418
1341,VE091,wM2,2,Post,0.875,0.5714285714285714,0.9703370105833033
1342,VE091,wM2,2,Control,0.7021276595744681,0.0967741935483871,1.8306831935524897
1343,VE091,wM2,2,Stim,0.6666666666666666,0.5,0.43072729929545744
1344,VE091,wM2,2,Pre,0.5,0.6,-0.2533471031357998
1345,VE091,wM2,3,Response,1.0,0.0,inf
1346,VE091,wM2,3,Post,0.25,0.0,inf
1347,VE091,wM2,3,Control,0.78125,0.0,inf
1348,VE091,wM2,3,Stim,0.0,0.0,
1349,VE091,wM2,3,Pre,1.0,0.25,inf
1350,VE091,ALM,1,Response,0.2857142857142857,0.0,inf
1351,VE091,ALM,1,Post,0.25,0.0,inf
1352,VE091,ALM,1,Control,0.7281553398058253,0.18018018018018017,1.521922152456238
1353,VE091,ALM,1,Stim,0.6153846153846154,0.3333333333333333,0.7241085314166511
1354,VE091,ALM,1,Pre,0.45454545454545453,0.13333333333333333,0.9965863223153572
1355,VE091,ALM,2,Response,0.5,0.08333333333333333,1.3829941271006385
1356,VE091,ALM,2,Post,0.6153846153846154,0.9166666666666666,-1.0896128949794448
1357,VE091,ALM,2,Control,0.8041237113402062,0.39603960396039606,1.1200549966666231
1358,VE091,ALM,2,Stim,0.9230769230769231,0.5,1.4260768722728476
1359,VE091,ALM,2,Pre,0.8,0.6363636363636364,0.4928655380558697
1360,VE091,ALM,3,Response,0.14285714285714285,0.125,0.08277885649786643
1361,VE091,ALM,3,Post,0.5,0.375,0.3186393639643752
1362,VE091,ALM,3,Control,0.8225806451612904,0.1,2.2067961253987525
1363,VE091,ALM,3,Stim,0.6666666666666666,0.375,0.7493666632598326
1364,VE091,ALM,3,Pre,1.0,0.375,inf
1365,VE091,tjM1,1,Response,0.3125,0.0,inf
1366,VE091,tjM1,1,Post,0.8947368421052632,0.45,1.3777808671202934
1367,VE091,tjM1,1,Control,0.8571428571428571,0.43356643356643354,1.2348719689871388
1368,VE091,tjM1,1,Stim,0.6428571428571429,0.47058823529411764,0.4398976306088425
1369,VE091,tjM1,1,Pre,0.9166666666666666,0.4117647058823529,1.6060019580410052
1370,VE091,tjM1,2,Response,0.2,0.0,inf
1371,VE091,tjM1,2,Post,0.9285714285714286,0.5833333333333334,1.254805398437598
1372,VE091,tjM1,2,Control,0.9080459770114943,0.10869565217391304,2.5623124898335647
1373,VE091,tjM1,2,Stim,0.375,0.36363636363636365,0.030116331552669517
1374,VE091,tjM1,2,Pre,0.75,0.0,inf
1375,VE091,tjM1,3,Response,0.0,0.0,
1376,VE091,tjM1,3,Post,1.0,0.8,inf
1377,VE091,tjM1,3,Control,0.7317073170731707,0.11627906976744186,1.811779861251607
1378,VE091,tjM1,3,Stim,0.5,0.2,0.8416212335729143
1379,VE091,tjM1,3,Pre,1.0,0.25,inf
